Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,Title
00:00:38,2026-01-29 18:31:17,Extra,BR (Brazil),00:00:38,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: Tempo Trespassado (episódio 2)
00:16:44,2026-01-29 18:14:31,Extra,BR (Brazil),00:59:34,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:01:37,2026-01-29 17:24:26,Extra,BR (Brazil),00:42:53,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:19:37,2026-01-29 16:58:49,Extra,BR (Brazil),00:41:17,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:10:26,2026-01-29 15:19:58,Extra,BR (Brazil),00:21:42,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:07:11,2026-01-29 15:09:47,Extra,BR (Brazil),00:11:18,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:02:48,2026-01-29 14:58:13,Extra,BR (Brazil),00:02:49,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:00:03,2026-01-29 13:49:10,Extra,BR (Brazil),00:00:02,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:01:27,2026-01-29 13:43:23,Extra,BR (Brazil),00:01:27,00:01:27,HOOK,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 4 (Clipe 7): Bridgerton
00:00:03,2026-01-29 13:43:07,Extra,BR (Brazil),00:00:02,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 4: A Valsa (episódio 1)
00:01:54,2026-01-29 12:55:08,Extra,BR (Brazil),00:01:54,00:01:54,RECAP,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 3 (Resumo): Bridgerton
00:00:05,2026-01-29 12:54:44,Extra,BR (Brazil),00:00:05,Not latest view,,,DefaultWidevineAndroidPhone,Bridgerton: Temporada 1: Diamante raro (episódio 1)
00:09:16,2026-01-29 00:24:48,Extra,BR (Brazil),00:10:18,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Simple Explanation (episódio 20)
00:05:21,2026-01-29 00:19:06,Extra,BR (Brazil),00:43:25,00:43:25,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Locked In (episódio 19)
00:06:07,2026-01-29 00:05:26,Extra,BR (Brazil),00:37:37,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Locked In (episódio 19)
00:00:56,2026-01-29 00:01:57,Extra,BR (Brazil),00:43:50,00:43:50,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Here Kitty (episódio 18)
00:12:27,2026-01-28 23:33:18,Extra,BR (Brazil),00:13:39,Not latest view,,Autoplayed: user action: None; ,Android DefaultWidevineL3Phone Android Phone,Dr. House: Temporada 5: Locked In (episódio 19)
00:36:25,2026-01-28 22:37:01,Extra,BR (Brazil),00:43:21,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Dr. House: Temporada 5: Here Kitty (episódio 18)
00:10:20,2026-01-28 21:09:48,Extra,BR (Brazil),01:29:29,01:29:29,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Nunca Mais Outra Vez
00:18:46,2026-01-28 20:50:49,Extra,BR (Brazil),01:19:09,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Nunca Mais Outra Vez
01:00:24,2026-01-28 19:21:09,Extra,BR (Brazil),01:00:25,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Nunca Mais Outra Vez
00:00:14,2026-01-28 19:20:50,Extra,BR (Brazil),00:00:14,00:00:14,HOOK,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Never Say Never Again_hook_04
00:00:12,2026-01-28 19:17:39,Extra,BR (Brazil),00:00:12,00:00:12,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Bricklayer_hook_02_16x9
00:00:07,2026-01-28 19:17:20,Extra,BR (Brazil),00:00:07,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Bricklayer_hook_02_16x9
00:00:05,2026-01-28 19:17:13,Extra,BR (Brazil),00:00:05,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Bricklayer_hook_02_16x9
00:00:06,2026-01-28 19:17:05,Extra,BR (Brazil),00:00:06,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Bricklayer_hook_02_16x9
00:03:17,2026-01-27 23:52:31,Extra,BR (Brazil),00:03:17,Not latest view,,Autoplayed: user action: None; ,Chrome OS (Cadmium),Dr. House: Temporada 5: Here Kitty (episódio 18)
00:39:56,2026-01-27 22:34:38,Extra,BR (Brazil),00:43:22,00:43:22,,,Chrome OS (Cadmium),Dr. House: Temporada 5: The Social Contract (episódio 17)
00:11:23,2026-01-27 22:23:12,Extra,BR (Brazil),00:43:19,00:43:19,,,Chrome OS (Cadmium),Dr. House: Temporada 5: The Softer Side (episódio 16)
00:28:47,2026-01-27 21:59:06,Extra,BR (Brazil),00:48:25,00:48:25,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Agente Infiltrado
00:01:01,2026-01-27 21:57:12,Extra,BR (Brazil),00:19:39,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Agente Infiltrado
00:02:40,2026-01-27 21:49:37,Extra,BR (Brazil),00:18:40,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Agente Infiltrado
00:00:11,2026-01-27 21:49:21,Extra,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Agente Infiltrado (Clipe): Agente Infiltrado
00:00:04,2026-01-27 21:49:04,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Enforcer_hook_05
00:08:03,2026-01-27 20:57:09,Extra,BR (Brazil),00:08:09,00:08:09,,,DefaultWidevineAndroidPhone,O Amor Pode Ser Traduzido?: Minissérie: Episódio 1 (episódio 1)
00:25:06,2026-01-27 20:31:46,Extra,BR (Brazil),00:25:07,00:25:07,,,DefaultWidevineAndroidPhone,Invejosa: Temporada 3: O Pão e o Bolo (episódio 10)
00:26:00,2026-01-27 20:05:46,Extra,BR (Brazil),00:25:58,00:25:58,,,DefaultWidevineAndroidPhone,Invejosa: Temporada 3: Vazando Óleo (episódio 9)
00:00:20,2026-01-27 19:48:06,Extra,BR (Brazil),00:00:06,Not latest view,,,DefaultWidevineAndroidPhone,O Amor Pode Ser Traduzido?: Minissérie: Episódio 1 (episódio 1)
00:16:00,2026-01-27 18:08:00,Extra,BR (Brazil),00:16:00,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Agente Infiltrado
00:01:13,2026-01-27 18:06:44,Extra,BR (Brazil),00:01:13,Not latest view,HOOK,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Agente Infiltrado (Clipe): Agente Infiltrado
00:00:14,2026-01-27 18:06:25,Extra,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Luther: O Cair da Noite (Clipe): Luther: O Cair da Noite
00:00:11,2026-01-27 18:06:07,Extra,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 2: Tee Yai: Nascido para o Mal
00:00:05,2026-01-27 18:05:48,Extra,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 4: Exterritorial
00:00:09,2026-01-27 18:05:36,Extra,BR (Brazil),00:00:09,00:00:09,TEASER_TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Teaser: Caos e Destruição
00:01:18,2026-01-27 18:04:10,Extra,BR (Brazil),00:01:18,00:01:18,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Bricklayer_hook_03_16x9
00:00:07,2026-01-27 18:04:00,Extra,BR (Brazil),00:00:07,00:00:07,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Skin Trade_hook_primary_16x9
00:00:04,2026-01-27 18:03:53,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): My Name
00:29:35,2026-01-27 17:40:30,Extra,BR (Brazil),00:31:33,Not latest view,,Autoplayed: user action: None; ,Chrome OS (Cadmium),Dr. House: Temporada 5: The Softer Side (episódio 16)
00:08:53,2026-01-27 17:35:05,Extra,BR (Brazil),00:08:53,00:08:53,,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,65: Ameaça Pré-Histórica
00:00:07,2026-01-27 17:34:28,Extra,BR (Brazil),00:00:07,00:00:07,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Revenant_hook_primary_16x9_backfill
00:00:08,2026-01-27 17:34:16,Extra,BR (Brazil),00:00:08,00:00:08,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Maze Runner: The Death Cure_hook_primary_16x9_backfill
00:00:18,2026-01-27 17:33:55,Extra,BR (Brazil),00:00:18,00:00:18,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Blood Red Sky - Upper Bound Clip 15
00:00:08,2026-01-27 17:33:45,Extra,BR (Brazil),00:00:08,00:00:08,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Maze Runner: The Scorch Trials_hook_primary_16x9_backfill
00:01:22,2026-01-27 17:32:06,Extra,BR (Brazil),00:01:22,00:01:22,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,No Time to Die_hook_03
00:00:33,2026-01-27 17:31:25,Extra,BR (Brazil),00:00:33,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Skin Trade_hook_primary_16x9
00:00:05,2026-01-27 17:31:15,Extra,BR (Brazil),00:00:05,00:00:05,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: O Amor Pode Ser Traduzido?
00:00:09,2026-01-27 17:31:03,Extra,BR (Brazil),00:00:09,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): My Name
00:32:23,2026-01-27 17:00:42,Extra,BR (Brazil),00:43:20,00:43:20,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Unfaithful (episódio 15)
00:00:04,2026-01-27 17:00:33,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Chrome OS (Cadmium),"Temporada 5 (Clipe 4): Solteiros, Ilhados e Desesperados"
00:50:37,2026-01-27 16:40:08,Extra,BR (Brazil),01:42:17,01:42:17,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Demon City
00:51:41,2026-01-27 15:31:21,Extra,BR (Brazil),00:51:41,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Demon City
00:00:16,2026-01-27 15:31:00,Extra,BR (Brazil),00:00:16,00:00:16,HOOK,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 8: Demon City
00:00:10,2026-01-27 15:29:58,Extra,BR (Brazil),00:00:10,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): My Name
00:00:07,2026-01-27 15:29:25,Extra,BR (Brazil),00:00:07,00:00:07,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Sniper: Ultimate Kill - CLM 2
00:00:32,2026-01-27 15:28:46,Extra,BR (Brazil),00:00:32,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 8: Demon City
00:00:10,2026-01-27 15:28:34,Extra,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe 2): A Criatura de Gyeongseong
00:00:06,2026-01-27 15:14:58,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 4: Amor Enrolado
00:00:11,2026-01-27 15:13:15,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): My Name
00:00:22,2026-01-27 15:12:50,Extra,BR (Brazil),00:00:22,00:00:22,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Cães de Caça
00:00:06,2026-01-27 15:12:41,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 8): O Amor Pode Ser Traduzido?
00:00:16,2026-01-27 15:12:19,Extra,BR (Brazil),00:00:16,00:00:16,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Encounter: Season 1_hook_primary_16x9
00:43:03,2026-01-27 13:57:47,Extra,BR (Brazil),00:45:20,00:45:20,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Mais velha (episódio 12)
00:11:21,2026-01-27 13:46:25,Extra,BR (Brazil),00:26:02,00:26:02,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Não vá para Mustique (episódio 11)
00:15:01,2026-01-27 09:29:34,Extra,BR (Brazil),00:14:58,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Não vá para Mustique (episódio 11)
00:11:52,2026-01-27 09:16:35,Extra,BR (Brazil),00:30:14,00:30:14,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Inkubator (episódio 10)
00:18:34,2026-01-27 08:57:57,Extra,BR (Brazil),00:18:39,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Inkubator (episódio 10)
00:02:51,2026-01-27 08:55:05,Extra,BR (Brazil),00:28:06,00:28:06,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Efeito colateral (episódio 9)
00:04:41,2026-01-27 01:05:46,Extra,BR (Brazil),00:05:53,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Unfaithful (episódio 15)
00:32:23,2026-01-27 00:30:57,Extra,BR (Brazil),00:43:25,00:43:25,,,Chrome OS (Cadmium),Dr. House: Temporada 5: The Greater Good (episódio 14)
00:35:05,2026-01-26 23:41:53,Extra,BR (Brazil),00:43:20,00:43:20,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Big Baby (episódio 13)
00:04:29,2026-01-26 22:58:41,Extra,BR (Brazil),00:12:41,00:12:41,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 2: Ost Horai (episódio 5)
00:32:14,2026-01-26 22:56:49,Extra,BR (Brazil),00:43:19,00:43:19,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Painless (episódio 12)
00:00:19,2026-01-26 22:56:25,Extra,BR (Brazil),00:43:54,00:43:54,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Joy to the World (episódio 11)
00:01:28,2026-01-26 21:35:35,Extra,BR (Brazil),00:25:19,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Efeito colateral (episódio 9)
00:02:01,2026-01-26 21:32:07,Extra,BR (Brazil),00:23:50,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Efeito colateral (episódio 9)
00:00:19,2026-01-26 21:31:35,Extra,BR (Brazil),00:00:14,00:00:14,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: A Palavra com F (episódio 6)
00:22:12,2026-01-26 21:02:26,Extra,BR (Brazil),00:21:46,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Efeito colateral (episódio 9)
00:24:57,2026-01-26 20:35:27,Extra,BR (Brazil),00:24:47,00:24:47,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: A baronesa (episódio 8)
00:27:33,2026-01-26 20:05:39,Extra,BR (Brazil),00:27:08,00:27:08,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: O filho também se levanta (episódio 7)
00:07:04,2026-01-26 19:58:11,Extra,BR (Brazil),00:28:21,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: A Palavra com F (episódio 6)
00:10:47,2026-01-26 19:36:26,Extra,BR (Brazil),00:21:19,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: A Palavra com F (episódio 6)
00:01:33,2026-01-26 19:31:38,Extra,BR (Brazil),00:08:10,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: A Palavra com F (episódio 6)
00:00:09,2026-01-26 19:31:23,Extra,BR (Brazil),00:14:04,00:14:04,,,DefaultWidevineAndroidPhone,"Younger: Temporada 7: É o fim do mundo, menina minhoca (episódio 2)"
00:05:57,2026-01-26 19:24:57,Extra,BR (Brazil),00:05:41,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: A Palavra com F (episódio 6)
00:30:08,2026-01-26 16:28:42,Extra,BR (Brazil),00:42:12,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Joy to the World (episódio 11)
00:07:53,2026-01-26 01:51:41,Extra,BR (Brazil),00:09:21,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Joy to the World (episódio 11)
00:04:42,2026-01-26 01:46:54,Extra,BR (Brazil),00:43:08,00:43:08,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Let Them Eat Cake (episódio 10)
01:10:57,2026-01-26 00:24:54,Extra,BR (Brazil),01:36:58,01:36:58,,,Chrome PC (Cadmium),"Carrie, a Estranha"
00:36:50,2026-01-25 23:52:12,Extra,BR (Brazil),00:38:10,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Let Them Eat Cake (episódio 10)
00:48:39,2026-01-25 23:02:53,Extra,BR (Brazil),00:49:23,00:49:23,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Last Resort (episódio 9)
00:25:56,2026-01-25 22:51:08,Extra,BR (Brazil),00:25:53,Not latest view,,,Chrome PC (Cadmium),"Carrie, a Estranha"
00:25:42,2026-01-25 22:05:58,Extra,BR (Brazil),00:43:19,00:43:19,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Emancipation (episódio 8)
00:56:14,2026-01-25 18:52:21,Extra,BR (Brazil),00:56:38,00:56:38,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Cães de Caça: Temporada 1: Episódio 2 (episódio 2)
00:02:34,2026-01-25 18:49:44,Extra,BR (Brazil),00:57:51,00:57:51,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Cães de Caça: Temporada 1: Episódio 1 (episódio 1)
00:00:09,2026-01-25 18:49:32,Extra,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Cães de Caça
00:00:06,2026-01-25 18:49:18,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Magnificent Seven_hook_primary_16x9
00:55:19,2026-01-25 17:39:57,Extra,BR (Brazil),00:55:19,Not latest view,,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Cães de Caça: Temporada 1: Episódio 1 (episódio 1)
00:01:49,2026-01-25 17:38:01,Extra,BR (Brazil),00:01:49,Not latest view,HOOK,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Cães de Caça
00:00:49,2026-01-25 17:36:59,Extra,BR (Brazil),00:00:49,00:00:49,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,POLAR_CLIP_ACT2CONFLICT
00:01:01,2026-01-25 17:35:48,Extra,BR (Brazil),00:01:01,00:01:01,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Parte 2 (Clipe): Alquimia das Almas
00:51:59,2026-01-25 16:42:54,Extra,BR (Brazil),01:49:18,01:49:18,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lou
00:04:12,2026-01-25 15:33:37,Extra,BR (Brazil),00:07:08,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 2: Ost Horai (episódio 5)
00:09:49,2026-01-25 15:23:47,Extra,BR (Brazil),00:22:07,00:22:07,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 2: Ruínas na névoa (episódio 4)
00:34:56,2026-01-25 15:13:51,Extra,BR (Brazil),00:49:38,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lou
00:06:07,2026-01-25 15:08:48,Extra,BR (Brazil),00:11:54,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 2: Ruínas na névoa (episódio 4)
00:13:40,2026-01-25 14:55:04,Extra,BR (Brazil),00:22:07,00:22:07,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 2: A Terra treme (episódio 3)
00:12:51,2026-01-25 14:52:48,Extra,BR (Brazil),00:14:43,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lou
00:01:34,2026-01-25 14:46:01,Extra,BR (Brazil),00:01:52,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lou
00:00:17,2026-01-25 14:45:41,Extra,BR (Brazil),00:00:17,00:00:17,HOOK,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lou (Clipe 5): Lou
00:00:12,2026-01-25 14:45:23,Extra,BR (Brazil),00:00:12,00:00:12,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe 12): Os Sete Relógios de Agatha Christie
00:00:49,2026-01-25 14:44:23,Extra,BR (Brazil),00:00:49,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lou (Clipe 5): Lou
00:00:07,2026-01-25 14:44:11,Extra,BR (Brazil),00:00:07,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lou (Clipe 5): Lou
00:00:27,2026-01-25 14:43:40,Extra,BR (Brazil),00:00:27,00:00:27,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Missão no Mar Vermelho (Trailer)
00:00:07,2026-01-25 14:43:30,Extra,BR (Brazil),00:00:07,00:00:07,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,A Terra e o Sangue (Trailer)
00:00:07,2026-01-25 14:43:19,Extra,BR (Brazil),00:00:07,00:00:07,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Rhythm Section_hook_primary_16x9_backfill
00:00:15,2026-01-25 14:42:58,Extra,BR (Brazil),00:00:15,00:00:15,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 3): Voo Criminoso
00:00:11,2026-01-25 14:42:41,Extra,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 5: Dinheiro Suspeito
00:00:08,2026-01-25 14:42:27,Extra,BR (Brazil),00:00:08,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 3): Voo Criminoso
