"Duration","Start Time","Profile Name","Country","Bookmark","Latest Bookmark","Supplemental Video Type","Attributes","Device Type","Title"
"00:00:08","2026-01-28 00:40:39","João Vitor","BR (Brazil)","00:00:08","Not latest view","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Temporada 11 (Clipe 2): CoComelon"
"00:15:28","2026-01-28 00:18:36","João Vitor","BR (Brazil)","00:15:52","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: O porco dragão (episódio 5)"
"00:07:23","2026-01-28 00:12:05","João Vitor","BR (Brazil)","00:21:59","00:21:59","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: A volta de Perce (episódio 4)"
"00:13:38","2026-01-27 13:00:39","João Vitor","BR (Brazil)","00:14:35","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: A volta de Perce (episódio 4)"
"00:02:21","2026-01-27 12:59:10","João Vitor","BR (Brazil)","00:22:13","00:22:13","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: Remington Smisse (episódio 3)"
"00:18:48","2026-01-26 15:33:19","João Vitor","BR (Brazil)","00:19:52","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: Remington Smisse (episódio 3)"
"00:22:09","2026-01-26 15:10:24","João Vitor","BR (Brazil)","00:22:10","00:22:10","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: Rubilaxia (episódio 2)"
"00:02:01","2026-01-26 15:09:22","João Vitor","BR (Brazil)","00:22:05","00:22:05","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: Monstros e quimeras (episódio 1)"
"00:14:13","2026-01-25 13:26:47","João Vitor","BR (Brazil)","00:20:03","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: Monstros e quimeras (episódio 1)"
"00:06:33","2026-01-25 02:21:00","João Vitor","BR (Brazil)","00:07:40","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 2: Monstros e quimeras (episódio 1)"
"00:15:36","2026-01-24 11:06:23","João Vitor","BR (Brazil)","00:21:56","00:21:56","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O monte Zinit (episódio 26)"
"00:21:09","2026-01-24 01:00:31","João Vitor","BR (Brazil)","00:21:14","00:21:14","","","TCL TV 2022 GTV RT51A Smart TV","Little Angel: Volume 5: Descobrir, criar, simular. As maravilhas do faz de conta! (episódio 3)"
"00:13:06","2026-01-24 00:47:22","João Vitor","BR (Brazil)","01:04:29","01:04:29","","","TCL TV 2022 GTV RT51A Smart TV","Little Angel: Volume 5: Hora de brincar lá fora e se divertir dançando (episódio 2)"
"00:00:04","2026-01-24 00:47:05","João Vitor","BR (Brazil)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Temporada 11 (Clipe 6): CoComelon"
"00:00:07","2026-01-23 15:35:02","João Vitor","BR (Brazil)","00:00:07","00:00:07","TEASER_TRAILER","Autoplayed: user action: None; ","Chrome PC (Cadmium)","Teaser: Dinheiro Suspeito"
"00:06:18","2026-01-23 10:14:30","João Vitor","BR (Brazil)","00:06:19","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O monte Zinit (episódio 26)"
"00:21:39","2026-01-23 09:49:57","João Vitor","BR (Brazil)","00:22:25","00:22:25","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: Sou uma lenda (episódio 25)"
"00:02:51","2026-01-23 09:47:52","João Vitor","BR (Brazil)","00:22:15","00:22:15","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O reencontro (episódio 24)"
"00:02:26","2026-01-22 22:41:07","João Vitor","BR (Brazil)","00:19:24","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O reencontro (episódio 24)"
"00:15:24","2026-01-22 16:44:31","João Vitor","BR (Brazil)","00:16:58","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O reencontro (episódio 24)"
"00:20:11","2026-01-22 16:18:58","João Vitor","BR (Brazil)","00:21:45","00:21:45","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: A busca do Dofus (episódio 23)"
"00:19:53","2026-01-22 15:57:45","João Vitor","BR (Brazil)","00:22:08","00:22:08","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: Rubilax (episódio 22)"
"00:06:36","2026-01-21 14:03:32","João Vitor","BR (Brazil)","00:21:55","00:21:55","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: Igol (episódio 21)"
"00:14:16","2026-01-21 09:53:26","João Vitor","BR (Brazil)","00:15:19","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: Igol (episódio 21)"
"00:12:00","2026-01-20 15:54:00","João Vitor","BR (Brazil)","00:22:01","00:22:01","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: A árvore da vida (episódio 20)"
"00:09:31","2026-01-20 09:54:07","João Vitor","BR (Brazil)","00:10:01","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: A árvore da vida (episódio 20)"
"00:08:15","2026-01-20 09:46:43","João Vitor","BR (Brazil)","00:22:15","00:22:15","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O reino Sadida (episódio 19)"
"00:13:00","2026-01-20 01:23:35","João Vitor","BR (Brazil)","00:51:26","Not latest view","","","TCL TV 2022 GTV RT51A Smart TV","Little Angel: Volume 5: Hora de brincar lá fora e se divertir dançando (episódio 2)"
"00:09:20","2026-01-19 18:10:58","João Vitor","BR (Brazil)","00:13:59","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O reino Sadida (episódio 19)"
"00:04:37","2026-01-19 05:12:23","João Vitor","BR (Brazil)","00:04:38","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O reino Sadida (episódio 19)"
"00:22:22","2026-01-19 04:49:57","João Vitor","BR (Brazil)","00:22:23","00:22:23","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: A irmandade de tofu (episódio 18)"
"00:22:37","2026-01-19 04:27:17","João Vitor","BR (Brazil)","00:22:38","00:22:38","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: Grougaloragran, o eterno (episódio 17)"
"00:20:41","2026-01-19 04:06:50","João Vitor","BR (Brazil)","00:21:56","00:21:56","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O eliacubo (episódio 16)"
"00:20:24","2026-01-19 03:47:00","João Vitor","BR (Brazil)","00:21:38","00:21:38","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: Adamai (episódio 15)"
"00:01:14","2026-01-19 03:45:30","João Vitor","BR (Brazil)","00:01:14","00:01:14","TRAILER","Autoplayed: user action: None; ","Apple iPhone 15 iPhone","Wakfu: Temporada 3 (Trailer)"
"00:10:13","2026-01-18 18:33:51","João Vitor","BR (Brazil)","00:18:59","00:18:59","","","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: O Inferno Gobbowl - Parte 3 (episódio 12)"
"00:00:01","2026-01-18 18:19:05","João Vitor","BR (Brazil)","00:00:01","Not latest view","","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: O Inferno Gobbowl - Parte 3 (episódio 12)"
"00:18:06","2026-01-18 17:58:44","João Vitor","BR (Brazil)","00:22:01","00:22:01","","Autoplayed: user action: User_Interaction; ","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: O Inferno Gobbowl - Parte 2 (episódio 11)"
"00:21:18","2026-01-18 17:37:19","João Vitor","BR (Brazil)","00:22:20","00:22:20","","","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: O Inferno Gobbowl - Parte 1 (episódio 10)"
"00:01:07","2026-01-18 17:09:03","João Vitor","BR (Brazil)","00:00:04","00:00:04","","Autoplayed: user action: User_Interaction; ","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: Venenoso (episódio 7)"
"00:22:22","2026-01-18 16:46:34","João Vitor","BR (Brazil)","00:22:22","00:22:22","","","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: Vampyro (episódio 6)"
"00:21:07","2026-01-18 16:25:15","João Vitor","BR (Brazil)","00:22:06","00:22:06","","Autoplayed: user action: User_Interaction; ","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: Os cinco magníficos (episódio 5)"
"00:21:11","2026-01-18 16:02:40","João Vitor","BR (Brazil)","00:22:13","00:22:13","","","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 1: As princesas feias (episódio 4)"
"00:01:13","2026-01-18 15:28:39","João Vitor","BR (Brazil)","00:01:13","Not latest view","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Wakfu: Temporada 3 (Trailer)"
"00:00:17","2026-01-18 15:27:51","João Vitor","BR (Brazil)","00:00:17","00:00:17","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Clipe 6: Guerreiras do K-Pop: Para Cantar Junto"
"00:17:43","2026-01-18 13:58:40","João Vitor","BR (Brazil)","00:21:40","00:21:40","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O corvo negro (episódio 3)"
"00:03:45","2026-01-18 13:32:42","João Vitor","BR (Brazil)","00:03:46","Not latest view","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: O corvo negro (episódio 3)"
"00:21:34","2026-01-18 13:12:01","João Vitor","BR (Brazil)","00:22:24","00:22:24","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: Yugo, o eliatrope (episódio 2)"
"00:21:07","2026-01-17 20:58:45","João Vitor","BR (Brazil)","00:22:09","00:22:09","","","Apple iPhone 15 iPhone","Wakfu: Temporada 1: A criança da neblina (episódio 1)"
"00:00:05","2026-01-17 15:41:57","João Vitor","BR (Brazil)","00:00:05","00:00:05","HOOK","Autoplayed: user action: None; ","Netflix Opera Other","One Piece: Egghead Arc ②_hook_primary"
"00:11:10","2026-01-17 15:07:02","João Vitor","BR (Brazil)","01:25:59","01:25:59","","","LG DTV 2024 RTK K8Lp UHD TV Smart TV","Guerreiras do K-Pop"
"00:30:57","2026-01-17 13:38:10","João Vitor","BR (Brazil)","01:14:54","Not latest view","","","LG DTV 2024 RTK K8Lp UHD TV Smart TV","Guerreiras do K-Pop"
"00:13:56","2026-01-17 13:19:05","João Vitor","BR (Brazil)","00:44:15","Not latest view","","","LG DTV 2024 RTK K8Lp UHD TV Smart TV","Guerreiras do K-Pop"
"00:32:52","2026-01-17 02:56:52","João Vitor","BR (Brazil)","00:33:22","Not latest view","","","Apple iPhone 15 iPhone","Guerreiras do K-Pop"
"00:11:06","2026-01-16 02:25:55","João Vitor","BR (Brazil)","00:11:06","00:11:06","","","TCL TV 2022 GTV RT51A Smart TV","Dele & Dela: Minissérie: Episódio 1 (episódio 1)"
"00:00:07","2026-01-16 02:25:44","João Vitor","BR (Brazil)","00:00:07","00:00:07","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Minissérie (Trailer): Dele & Dela"
"00:00:24","2026-01-16 02:25:10","João Vitor","BR (Brazil)","00:00:24","00:00:24","TEASER_TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Temporada 1 (Teaser): Indomável"
"00:00:06","2026-01-16 02:24:32","João Vitor","BR (Brazil)","00:00:06","00:00:06","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Clipe 2: O Gambito da Rainha"
"00:00:45","2026-01-16 02:18:40","João Vitor","BR (Brazil)","00:00:45","00:00:45","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Rosario Tijeras (Mexico Version): Season 1_hook_04_16x9"
"00:00:05","2026-01-16 02:18:25","João Vitor","BR (Brazil)","00:00:05","00:00:05","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Trailer: A Mulher na Cabine 10"
"00:00:23","2026-01-16 02:17:52","João Vitor","BR (Brazil)","00:00:23","00:00:23","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Trailer: Mikaela"
"00:00:08","2026-01-16 02:17:38","João Vitor","BR (Brazil)","00:00:08","00:00:08","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Clipe 4: K.O."
"00:00:47","2026-01-16 02:16:37","João Vitor","BR (Brazil)","00:00:47","00:00:47","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Limited Series Trailer : Adolescence"
"00:00:04","2026-01-16 02:16:30","João Vitor","BR (Brazil)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Gladiator II_hook_03"
"00:00:14","2026-01-16 02:15:54","João Vitor","BR (Brazil)","00:00:14","00:00:14","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Soldado_hook_primary_16x9"
"00:00:04","2026-01-16 02:15:48","João Vitor","BR (Brazil)","00:00:04","00:00:04","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Temporada 7 (Trailer): Black Mirror"
"00:00:04","2026-01-16 02:15:42","João Vitor","BR (Brazil)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","The Commandant's Shadow_hook_03"
"00:00:04","2026-01-16 02:15:31","João Vitor","BR (Brazil)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Temporada 1 (Clipe 2): Os Sete Relógios de Agatha Christie"
"00:00:08","2026-01-16 02:15:21","João Vitor","BR (Brazil)","00:00:08","00:00:08","HOOK","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","GODZILLA The Planet Eater_hook_primary_16x9"
"00:00:04","2026-01-16 02:15:11","João Vitor","BR (Brazil)","00:00:04","Not latest view","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Minissérie (Trailer): Dele & Dela"
"00:00:06","2026-01-16 02:14:46","João Vitor","BR (Brazil)","00:00:06","00:00:06","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Trailer: Casa de Dinamite"
"00:00:42","2026-01-16 02:13:55","João Vitor","BR (Brazil)","00:00:42","Not latest view","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Minissérie (Trailer): Dele & Dela"
"00:00:21","2026-01-13 18:30:57","João Vitor","BR (Brazil)","00:00:21","00:00:21","HOOK","Autoplayed: user action: None; ","Netflix Opera Other","Temporada 1 (Clipe): The Fragrant Flower Blooms With Dignity"
"00:34:07","2026-01-11 13:39:22","João Vitor","BR (Brazil)","00:53:39","00:53:39","","","TCL TV 2022 GTV RT51A Smart TV","CoComelon: Temporada 3: Vamos ser amigos! (episódio 3)"
"00:00:06","2026-01-10 23:55:07","João Vitor","BR (Brazil)","00:00:06","00:00:06","HOOK","Autoplayed: user action: None; ","Apple iPhone 15 iPhone","The Boy and the Heron_hook_primary_16x9"
"00:00:06","2026-01-10 23:54:50","João Vitor","BR (Brazil)","00:00:06","00:00:06","HOOK","Autoplayed: user action: None; ","Apple iPhone 15 iPhone","One Piece Film: Strong World_hook_05_16x9"
"00:00:13","2026-01-10 23:54:36","João Vitor","BR (Brazil)","00:00:13","00:00:13","HOOK","Autoplayed: user action: None; ","Apple iPhone 15 iPhone","One Piece Fan Letter_hook_03_16x9"
"00:00:04","2026-01-10 23:54:28","João Vitor","BR (Brazil)","00:00:04","Not latest view","HOOK","Autoplayed: user action: None; ","Apple iPhone 15 iPhone","One Piece Fan Letter_hook_03_16x9"
"00:00:13","2026-01-10 23:54:09","João Vitor","BR (Brazil)","00:00:13","Not latest view","HOOK","Autoplayed: user action: None; ","Apple iPhone 15 iPhone","One Piece Fan Letter_hook_03_16x9"
"00:00:37","2026-01-10 23:53:30","João Vitor","BR (Brazil)","00:00:37","Not latest view","HOOK","Autoplayed: user action: None; ","Apple iPhone 15 iPhone","The Boy and the Heron_hook_primary_16x9"
"00:03:31","2026-01-10 22:27:14","João Vitor","BR (Brazil)","00:03:32","00:03:32","","","TCL TV 2022 GTV RT51A Smart TV","Turma CoComelon: Temporada 1: Jogos de tarefas da família de JJ / A montanha-russa de Cody / Os novos sapatos de Nina (episódio 5)"
"00:01:48","2026-01-10 22:09:36","João Vitor","BR (Brazil)","00:01:48","00:01:48","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Trailer: A Última Aventura: Nos Bastidores de Stranger Things 5"
"00:00:28","2026-01-10 22:08:59","João Vitor","BR (Brazil)","00:00:28","00:00:28","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Trailer Part 3: Stranger Things 5"
"00:03:14","2026-01-10 14:13:25","João Vitor","BR (Brazil)","00:07:51","00:07:51","","","Apple iPhone 15 Pro Max iPhone","Cleo & Cuquin: Cleo Y Cuquin: O sumiço de Fantasma (episódio 6)"
"00:01:04","2026-01-10 14:10:37","João Vitor","BR (Brazil)","00:03:22","00:03:22","","","Apple iPhone 15 Pro Max iPhone","Masha e o Urso: Temporada 3: Aulas de direção / Como gato e rato / Uma história fantasmagórica (episódio 2)"
"00:00:02","2026-01-10 14:10:32","João Vitor","BR (Brazil)","00:15:22","00:15:22","","","Apple iPhone 15 Pro Max iPhone","A Casa Mágica da Gabby: Temporada 3: Passeio brilhante (episódio 3)"
"00:10:53","2026-01-10 13:58:59","João Vitor","BR (Brazil)","00:23:04","00:23:04","","","Apple iPhone 15 Pro Max iPhone","Turma CoComelon: Temporada 1: JJ precisa ir ao banheiro / Nina caminha na natureza / Cody vai ao dentista (episódio 4)"
"00:01:05","2026-01-08 03:59:22","João Vitor","BR (Brazil)","00:06:41","00:06:41","","","Apple iPhone 15 iPhone","Record of Ragnarok: Temporada 3: Deus sol e o herói rebelde (episódio 12)"
"00:13:48","2026-01-07 23:47:23","João Vitor","BR (Brazil)","00:19:39","Not latest view","","","TCL TV 2022 GTV RT51A Smart TV","CoComelon: Temporada 3: Vamos ser amigos! (episódio 3)"
"00:04:12","2026-01-04 02:33:33","João Vitor","BR (Brazil)","00:05:35","Not latest view","","","Apple iPhone 15 iPhone","Record of Ragnarok: Temporada 3: Deus sol e o herói rebelde (episódio 12)"
"00:05:01","2026-01-04 02:29:21","João Vitor","BR (Brazil)","00:22:13","00:22:13","","","Apple iPhone 15 iPhone","Record of Ragnarok: Temporada 3: Progresso (episódio 11)"
"00:18:16","2026-01-03 18:38:28","João Vitor","BR (Brazil)","00:21:17","00:21:17","","","Apple iPhone 15 iPhone","One Piece: Egghead Arc ②: Episódio 1155 (episódio 1.155)"
"00:17:44","2026-01-03 18:16:34","João Vitor","BR (Brazil)","00:21:35","00:21:35","","","Apple iPhone 15 iPhone","One Piece: Egghead Arc ②: Episódio 1154 (episódio 1.154)"
"00:02:10","2026-01-03 18:15:10","João Vitor","BR (Brazil)","00:21:36","00:21:36","","","Apple iPhone 15 iPhone","One Piece: Egghead Arc ②: Episódio 1153 (episódio 1.153)"
"00:01:07","2026-01-03 18:13:34","João Vitor","BR (Brazil)","00:02:45","Not latest view","","","Apple iPhone 15 iPhone","One Piece: Egghead Arc ②: Episódio 1154 (episódio 1.154)"
"00:01:23","2026-01-02 17:59:47","João Vitor","BR (Brazil)","00:01:23","00:01:23","HOOK","","Apple iPhone 15 iPhone","Bride of Istanbul: Season 1_hook_primary"
"00:01:25","2026-01-02 17:58:18","João Vitor","BR (Brazil)","00:01:25","00:01:25","HOOK","","Apple iPhone 15 iPhone","Black Clover: Season 1_hook_01_16x9"
"00:00:26","2026-01-02 17:57:49","João Vitor","BR (Brazil)","00:00:27","00:00:27","HOOK","","Apple iPhone 15 iPhone","Rick and Morty: Season 1 - CLM 5"
"00:18:51","2026-01-02 17:36:02","João Vitor","BR (Brazil)","00:47:21","00:47:21","","","Apple iPhone 15 iPhone","Arcane: Temporada 2: A terra sob suas unhas (episódio 9)"
"00:05:03","2026-01-02 17:23:22","João Vitor","BR (Brazil)","00:29:50","Not latest view","","","Apple iPhone 15 iPhone","Arcane: Temporada 2: A terra sob suas unhas (episódio 9)"
"00:22:19","2026-01-02 16:01:21","João Vitor","BR (Brazil)","00:26:37","Not latest view","","","Apple iPhone 15 iPhone","Arcane: Temporada 2: A terra sob suas unhas (episódio 9)"
"00:03:02","2026-01-02 03:07:40","João Vitor","BR (Brazil)","00:04:38","Not latest view","","","Apple iPhone 15 iPhone","Arcane: Temporada 2: A terra sob suas unhas (episódio 9)"
"00:32:24","2026-01-02 02:35:29","João Vitor","BR (Brazil)","00:37:09","00:37:09","","","Apple iPhone 15 iPhone","Arcane: Temporada 2: Matar é um ciclo (episódio 8)"
"00:05:16","2026-01-02 00:52:11","João Vitor","BR (Brazil)","00:05:16","00:05:16","","","TCL TV 2022 GTV RT51A Smart TV","GODZILLA: O Devorador de Planetas"
"00:00:07","2026-01-02 00:51:08","João Vitor","BR (Brazil)","00:21:44","00:21:44","","","TCL TV 2022 GTV RT51A Smart TV","Godzilla II: Rei dos Monstros"
"00:03:58","2026-01-02 00:46:11","João Vitor","BR (Brazil)","00:04:09","00:04:09","","","TCL TV 2022 GTV RT51A Smart TV","Poder de Princesa: Temporada 1: Retrato real (episódio 8)"
"00:11:45","2026-01-02 00:34:24","João Vitor","BR (Brazil)","00:11:56","00:11:56","","","TCL TV 2022 GTV RT51A Smart TV","Poder de Princesa: Temporada 1: A chuva de meteoros (episódio 7)"
"00:12:02","2026-01-02 00:22:20","João Vitor","BR (Brazil)","00:12:13","00:12:13","","","TCL TV 2022 GTV RT51A Smart TV","Poder de Princesa: Temporada 1: O apagão (episódio 6)"
"00:11:22","2026-01-02 00:10:56","João Vitor","BR (Brazil)","00:11:33","00:11:33","","","TCL TV 2022 GTV RT51A Smart TV","Poder de Princesa: Temporada 1: Festa de aniversário (episódio 5)"
"00:03:33","2026-01-02 00:07:20","João Vitor","BR (Brazil)","00:11:59","00:11:59","","","TCL TV 2022 GTV RT51A Smart TV","Poder de Princesa: Temporada 1: As pulseiras (episódio 4)"
"00:00:17","2026-01-02 00:07:00","João Vitor","BR (Brazil)","00:00:17","00:00:17","TRAILER","Autoplayed: user action: User_Interaction; ","TCL TV 2022 GTV RT51A Smart TV","Temporada 1 (Trailer): Poder de Princesa"
"00:05:52","2026-01-02 00:00:46","João Vitor","BR (Brazil)","00:05:52","Not latest view","","","TCL TV 2022 GTV RT51A Smart TV","CoComelon: Temporada 3: Vamos ser amigos! (episódio 3)"
"00:18:54","2026-01-01 23:41:49","João Vitor","BR (Brazil)","00:55:18","00:55:18","","","TCL TV 2022 GTV RT51A Smart TV","CoComelon: Temporada 3: Aprendendo com JJ (episódio 2)"
"00:21:42","2026-01-01 21:24:28","João Vitor","BR (Brazil)","00:21:42","Not latest view","","","TCL TV 2022 GTV RT51A Smart TV","Godzilla II: Rei dos Monstros"
"00:00:07","2026-01-01 21:23:17","João Vitor","BR (Brazil)","00:00:07","00:00:07","TRAILER","Autoplayed: user action: None; ","TCL TV 2022 GTV RT51A Smart TV","Dark (Trailer)"
"01:44:35","2026-01-01 21:03:51","João Vitor","BR (Brazil)","01:59:09","01:59:09","","","LG DTV 2024 RTK K8Lp UHD TV Smart TV","Stranger Things: Stranger Things 5: Capítulo oito: O mundo ""direito"" (episódio 8)"
"00:31:45","2026-01-01 20:03:39","João Vitor","BR (Brazil)","00:43:02","00:43:02","","","LG DTV 2024 RTK K8Lp UHD TV Smart TV","Black Mirror: Temporada 1: Hino Nacional (episódio 1)"
"00:00:52","2026-01-01 20:00:31","João Vitor","BR (Brazil)","00:00:52","00:00:52","HOOK","Autoplayed: user action: None; ","LG DTV 2024 RTK K8Lp UHD TV Smart TV","Clip 4 Part 2: Stranger Things 5"
"00:00:05","2026-01-01 20:00:24","João Vitor","BR (Brazil)","00:00:05","00:00:05","TRAILER","Autoplayed: user action: None; ","LG DTV 2024 RTK K8Lp UHD TV Smart TV","Temporada 2 (Trailer): Arcane"
